probe_id	path	profile	previous_runtime_class	current_runtime_class	transition	fixture_comparable	universe	matrix_sha256
p1309-path-sym.control.eot	sym.control.eot	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.eot	sym.control.eot	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.eot	sym.control.eot	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.eot	sym.control.eot	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.esc	sym.control.esc	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.esc	sym.control.esc	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.esc	sym.control.esc	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.esc	sym.control.esc	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etb	sym.control.etb	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etb	sym.control.etb	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etb	sym.control.etb	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etb	sym.control.etb	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etx	sym.control.etx	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etx	sym.control.etx	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etx	sym.control.etx	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.etx	sym.control.etx	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ff	sym.control.ff	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ff	sym.control.ff	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ff	sym.control.ff	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ff	sym.control.ff	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.fs	sym.control.fs	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.fs	sym.control.fs	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.fs	sym.control.fs	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.fs	sym.control.fs	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.gs	sym.control.gs	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.gs	sym.control.gs	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.gs	sym.control.gs	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.gs	sym.control.gs	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ht	sym.control.ht	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ht	sym.control.ht	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ht	sym.control.ht	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.ht	sym.control.ht	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.lf	sym.control.lf	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.lf	sym.control.lf	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.lf	sym.control.lf	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.lf	sym.control.lf	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nak	sym.control.nak	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nak	sym.control.nak	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nak	sym.control.nak	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nak	sym.control.nak	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nl	sym.control.nl	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nl	sym.control.nl	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nl	sym.control.nl	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nl	sym.control.nl	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nul	sym.control.nul	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nul	sym.control.nul	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nul	sym.control.nul	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.nul	sym.control.nul	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.rs	sym.control.rs	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.rs	sym.control.rs	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.rs	sym.control.rs	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.rs	sym.control.rs	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.si	sym.control.si	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.si	sym.control.si	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.si	sym.control.si	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.si	sym.control.si	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.so	sym.control.so	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.so	sym.control.so	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.so	sym.control.so	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.so	sym.control.so	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.soh	sym.control.soh	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.soh	sym.control.soh	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.soh	sym.control.soh	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.soh	sym.control.soh	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sp	sym.control.sp	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sp	sym.control.sp	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sp	sym.control.sp	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sp	sym.control.sp	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.stx	sym.control.stx	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.stx	sym.control.stx	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.stx	sym.control.stx	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.stx	sym.control.stx	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sub	sym.control.sub	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sub	sym.control.sub	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sub	sym.control.sub	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.sub	sym.control.sub	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.syn	sym.control.syn	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.syn	sym.control.syn	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.syn	sym.control.syn	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.syn	sym.control.syn	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.us	sym.control.us	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.us	sym.control.us	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.us	sym.control.us	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.us	sym.control.us	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.vt	sym.control.vt	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.vt	sym.control.vt	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.vt	sym.control.vt	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.control.vt	sym.control.vt	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.convolve	sym.convolve	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.convolve	sym.convolve	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.convolve	sym.convolve	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.convolve	sym.convolve	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyleft	sym.copyleft	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyleft	sym.copyleft	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyleft	sym.copyleft	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyleft	sym.copyleft	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyright	sym.copyright	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyright	sym.copyright	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyright	sym.copyright	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.copyright	sym.copyright	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.corner	sym.corner	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.corner	sym.corner	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.corner	sym.corner	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.corner	sym.corner	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.crossmark	sym.crossmark	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.crossmark	sym.crossmark	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.crossmark	sym.crossmark	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.crossmark	sym.crossmark	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.currency	sym.currency	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.currency	sym.currency	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.currency	sym.currency	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.currency	sym.currency	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dagger	sym.dagger	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dagger	sym.dagger	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dagger	sym.dagger	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dagger	sym.dagger	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.daleth	sym.daleth	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.daleth	sym.daleth	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.daleth	sym.daleth	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.daleth	sym.daleth	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dash	sym.dash	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dash	sym.dash	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dash	sym.dash	a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.dash	sym.dash	html+a11y	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.degree	sym.degree	default	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
p1309-path-sym.degree	sym.degree	html	NOT_IN_P1304	MATCH_VALUE	ADDED_FRESH	NOT_APPLICABLE	principal	ed6b603578ada1a3961bbb564c272652e52b4652231b5d324c8b9afa57889e51
