# Entrada só-vanilla (itens.sem_par_antes) — lente tekt-cargo-dsm
# Lente bin: /home/dikluwe/.cargo/bin/lente (sem --version disponível)
# Produto HEAD 82e84356fb0c80a58f0da21c28a5a0c476937d32 (P762) + working tree com 176 ficheiros não commitados
# Comando: lente --comparar --antes lab/typst-original --depois .  (escopo seu-codigo)
# Data da corrida: 2026-07-15 ; total=11325
# Formato TSV: kind	trait	nome	path
trait		NativeFunc	typst_library::foundations::func::NativeFunc
trait		NativeScope	typst_library::foundations::scope::NativeScope
trait		NativeType	typst_library::foundations::ty::NativeType
trait		NonZeroExt	typst_utils::NonZeroExt
trait		Numeric	typst_utils::Numeric
trait		NumericLength	typst_utils::NumericLength
trait		OptionExt	typst_utils::OptionExt
trait		Outlinable	typst_library::model::outline::Outlinable
trait		Output	typst_library::foundations::target_::Output
trait		PageLabelExt	typst_pdf::page::PageLabelExt
trait		PaintSampler	typst_render::paint::PaintSampler
trait		ParallelCollectCombinedResult	typst_library::diag::ParallelCollectCombinedResult
trait		PlainText	typst_library::foundations::content::element::PlainText
trait		PointExt	typst_pdf::util::PointExt
trait		ProgressReporter	typst_kit::downloader::ProgressReporter
trait		PropertyOptRef	typst_pdf::tags::util::prop::PropertyOptRef
trait		PropertyValCloned	typst_pdf::tags::util::prop::PropertyValCloned
trait		PropertyValCopied	typst_pdf::tags::util::prop::PropertyValCopied
trait		Rdedup	typst_utils::Rdedup
trait		Refable	typst_library::model::reference::Refable
trait		RefableProperty	typst_library::foundations::content::field::RefableProperty
trait		Reflect	typst_library::foundations::cast::Reflect
trait		Repr	typst_library::foundations::repr::Repr
trait		RequiredField	typst_library::foundations::content::field::RequiredField
trait		ResolvableCell	typst_library::layout::grid::resolve::ResolvableCell
trait		Resolve	typst_library::foundations::styles::Resolve
trait		RootedPathExt	typst_library::foundations::path::RootedPathExt
trait		Run	test_wrapper::Run
trait		Set	typst_library::foundations::content::element::Set
trait		SettableField	typst_library::foundations::content::field::SettableField
trait		SettableProperty	typst_library::foundations::content::field::SettableProperty
trait		SharedShapingContext	typst_layout::inline::shaping::SharedShapingContext
trait		ShowSet	typst_library::foundations::content::element::ShowSet
trait		SidesExt	typst_pdf::util::SidesExt
trait		SizeExt	typst_pdf::util::SizeExt
trait		SliceExt	typst_utils::SliceExt
trait		SpanDetached	typst_syntax::span::SpanDetached
trait		SpotColorantFromNameExt	typst_pdf::util::SpotColorantFromNameExt
trait		SpotColorantToNameExt	typst_pdf::util::SpotColorantToNameExt
trait		SvgDisplay	typst_svg::write::SvgDisplay
trait		SvgWrite	typst_svg::write::SvgWrite
trait		Synthesize	typst_library::foundations::content::element::Synthesize
trait		SynthesizedField	typst_library::foundations::content::field::SynthesizedField
trait		TableHeaderScopeExt	typst_pdf::tags::util::TableHeaderScopeExt
trait		Tagged	typst_library::introspection::location::Tagged
trait		ToCss	typst_html::css::encode::ToCss
trait		Trace	typst_library::diag::Trace
trait		TransformExt	typst_pdf::util::TransformExt
trait		Unlabellable	typst_library::foundations::label::Unlabellable
trait		Unqueriable	typst_library::introspection::location::Unqueriable
trait		ValidatorsExt	typst_pdf::util::ValidatorsExt
trait		WarningSink	typst_library::diag::WarningSink
trait		WorldExt	typst_library::WorldExt
trait		f64Ext	typst_library::foundations::float::f64Ext
trait		i64Ext	typst_library::foundations::int::i64Ext
type		AnnotationId	typst_pdf::tags::context::AnnotationId
type		BBoxId	typst_pdf::tags::context::BBoxId
type		CodespanError	typst_kit::diagnostics::CodespanError
type		CodespanResult	typst_kit::diagnostics::CodespanResult
type		ContentHandle	typst_library::foundations::content::vtable::ContentHandle
type		Cost	typst_layout::inline::linebreak::Cost
type		DynLazyLock	typst_library::foundations::func::DynLazyLock
type		FieldHandle	typst_library::foundations::content::vtable::FieldHandle
type		FigureId	typst_pdf::tags::context::FigureId
type		FlowResult	typst_layout::flow::FlowResult
type		FoldFn	typst_library::foundations::styles::FoldFn
type		GridId	typst_pdf::tags::context::GridId
type		GroupId	typst_pdf::tags::groups::GroupId
type		HintedStrResult	typst_library::diag::HintedStrResult
type		Hsl	typst_library::visualize::color::Hsl
type		Hsv	typst_library::visualize::color::Hsv
type		LineFn	typst_library::text::raw::LineFn
type		LinearRgb	typst_library::visualize::color::LinearRgb
type		ListId	typst_pdf::tags::context::ListId
type		LoadResult	typst_library::diag::LoadResult
type		Luma	typst_library::visualize::color::Luma
type		MathRun	typst_layout::math::run::MathRun
type		NativeFuncSignature	typst_library::foundations::func::NativeFuncSignature
type		Oklab	typst_library::visualize::color::Oklab
type		Oklch	typst_library::visualize::color::Oklch
type		OutlineId	typst_pdf::tags::context::OutlineId
type		PackageResult	typst_library::diag::PackageResult
type		PageRange	typst_library::layout::page::PageRange
type		Pair	typst_library::routines::Pair
type		Range	typst_layout::inline::Range
type		Rgb	typst_library::visualize::color::Rgb
type		Router	typst_kit::server::Router
type		RouterBucket	typst_kit::server::RouterBucket
type		ShowFn	typst_library::foundations::styles::ShowFn
type		Size	typst_library::layout::size::Size
type		Stale	typst_kit::files::Stale
type		StrResult	typst_library::diag::StrResult
type		StyleFn	typst_library::text::raw::StyleFn
type		TableId	typst_pdf::tags::context::TableId
type		TagId	typst_pdf::tags::context::TagId
type		UnknownFields	typst_syntax::package::UnknownFields
type		Variant	typst_library::foundations::symbol::Variant
type		VirtualFs	typst_bundle::export_::VirtualFs
type	Add	Alignment::Output	typst_library::layout::align::Alignment::<Add>::Output
type	Add	Angle::Output	typst_library::layout::angle::Angle::<Add>::Output
type	Add	Args::Output	typst_library::foundations::args::Args::Output
type	Add	Array::Output	typst_library::foundations::array::Array::Output
type	Add	Axes::Output	typst_library::layout::axes::Axes::<Add>::Output
type	Add	Bytes::Output	typst_library::foundations::bytes::Bytes::Output
type	Add	CastInfo::Output	typst_library::foundations::cast::CastInfo::Output
type	Add	Content::Output	typst_library::foundations::content::Content::<Add<&'a Content>>::Output
type	Add	Content::Output	typst_library::foundations::content::Content::<Add<Self>>::Output
type	Add	Datetime::Output	typst_library::foundations::datetime::Datetime::<Add>::Output
type	Add	Dict::Output	typst_library::foundations::dict::Dict::Output
type	Add	Duration::Output	typst_library::foundations::duration::Duration::<Add>::Output
type	Add	Em::Output	typst_library::layout::em::Em::<Add>::Output
type	Add	Fr::Output	typst_library::layout::fr::Fr::<Add>::Output
type	Add	HAlignment::Output	typst_library::layout::align::HAlignment::<Add>::Output
type	Add	Point::Output	typst_library::layout::point::Point::<Add>::Output
type	Add	Ratio::Output	typst_library::layout::ratio::Ratio::<Add<Self>>::Output
type	Add	Ratio::Output	typst_library::layout::ratio::Ratio::<Add<T>>::Output
type	Add	Scalar::Output	typst_utils::scalar::Scalar::<Add<Self>>::Output
type	Add	Scalar::Output	typst_utils::scalar::Scalar::<Add<f64>>::Output
type	Add	Str::Output	typst_library::foundations::str::Str::Output
type	Add	VAlignment::Output	typst_library::layout::align::VAlignment::<Add>::Output
type	BitAnd	Axes::Output	typst_library::layout::axes::Axes::<BitAnd<Self>>::Output
type	BitAnd	Axes::Output	typst_library::layout::axes::Axes::<BitAnd<bool>>::Output
type	BitAnd	FontFlags::Output	typst_library::text::font::info::FontFlags::<BitAnd>::Output
type	BitAnd	InternalBitFlags::Output	typst_library::text::font::info::InternalBitFlags::<BitAnd>::Output
type	BitOr	Axes::Output	typst_library::layout::axes::Axes::<BitOr<Self>>::Output
type	BitOr	Axes::Output	typst_library::layout::axes::Axes::<BitOr<bool>>::Output
type	BitOr	FontFlags::Output	typst_library::text::font::info::FontFlags::<BitOr>::Output
type	BitOr	InternalBitFlags::Output	typst_library::text::font::info::InternalBitFlags::<BitOr>::Output
type	BitXor	FontFlags::Output	typst_library::text::font::info::FontFlags::<BitXor>::Output
type	BitXor	InternalBitFlags::Output	typst_library::text::font::info::InternalBitFlags::<BitXor>::Output
type	Container	Inner	typst_library::SmallVec::Inner
type	Container	Inner	typst_library::option::Option::Inner
type	Container	Inner	typst_library::vec::Vec::Inner
type	Deref	Bytes::Target	typst_library::foundations::bytes::Bytes::Target
type	Deref	ChildIntrospector::Target	typst_bundle::introspect::ChildIntrospector::Target
type	Deref	Docs::Target	typst_ide::docs::Docs::Target
type	Deref	FencedBody::Target	typst_library::math::ir::item::FencedBody::Target
type	Deref	FileId::Target	typst_syntax::path::FileId::Target
type	Deref	FontInstance::Target	typst_library::text::font::FontInstance::Target
type	Deref	Glyphs::Target	typst_layout::inline::shaping::Glyphs::Target
type	Deref	Handle::Target	typst_library::foundations::content::vtable::Handle::Target
type	Deref	ItemEntry::Target	typst_layout::inline::line::ItemEntry::Target
type	Deref	Items::Target	typst_layout::inline::line::Items::Target
type	Deref	LazyHash::Target	typst_utils::hash::LazyHash::Target
type	Deref	ManuallyHash::Target	typst_utils::hash::ManuallyHash::Target
type	Deref	MathBuffer::Target	typst_library::math::ir::process::MathBuffer::Target
type	Deref	Packed::Target	typst_library::foundations::content::packed::Packed::Target
type	Deref	Properties::Target	typst_html::css::encode::Properties::Target
type	Deref	Regex::Target	typst_library::foundations::str::Regex::Target
type	Deref	Repeatable::Target	typst_library::layout::grid::resolve::Repeatable::Target
type	Deref	ResolvedPicoStr::Target	typst_utils::pico::ResolvedPicoStr::Target
type	Deref	Static::Target	typst_utils::Static::Target
type	Deref	Str::Target	typst_library::foundations::str::Str::Target
type	Deref	TagStack::Target	typst_pdf::tags::tree::build::TagStack::Target
type	Deref	TraversalStates::Target	typst_pdf::tags::tree::TraversalStates::Target
type	Deref	Url::Target	typst_library::model::link::Url::Target
type	Div	Angle::Output	typst_library::layout::angle::Angle::<Div<Self>>::Output
type	Div	Angle::Output	typst_library::layout::angle::Angle::<Div<f64>>::Output
type	Div	Axes::Output	typst_library::layout::axes::Axes::<Div>::Output
type	Div	Duration::Output	typst_library::foundations::duration::Duration::<Div<Self>>::Output
type	Div	Duration::Output	typst_library::foundations::duration::Duration::<Div<f64>>::Output
type	Div	Em::Output	typst_library::layout::em::Em::<Div<Self>>::Output
type	Div	Em::Output	typst_library::layout::em::Em::<Div<f64>>::Output
type	Div	Fr::Output	typst_library::layout::fr::Fr::<Div<Self>>::Output
type	Div	Fr::Output	typst_library::layout::fr::Fr::<Div<f64>>::Output
type	Div	Point::Output	typst_library::layout::point::Point::<Div>::Output
type	Div	Ratio::Output	typst_library::layout::ratio::Ratio::<Div<Self>>::Output
type	Div	Ratio::Output	typst_library::layout::ratio::Ratio::<Div<f64>>::Output
type	Div	Scalar::Output	typst_utils::scalar::Scalar::<Div<Self>>::Output
type	Div	Scalar::Output	typst_utils::scalar::Scalar::<Div<f64>>::Output
type	Eval	Args::Output	typst_eval::ast::Args::Output
type	Eval	Binary::Output	typst_eval::ast::Binary::Output
type	Eval	Expr::Output	typst_eval::ast::Expr::Output
type	Eval	FieldAccess::Output	typst_eval::ast::FieldAccess::Output
type	Eval	Ident::Output	typst_eval::ast::Ident::Output
type	Eval	MathAccess::Output	typst_eval::ast::MathAccess::Output
type	Eval	MathArgs::Output	typst_eval::ast::MathArgs::Output
type	Eval	MathCall::Output	typst_eval::ast::MathCall::Output
type	ExternalField	BlockElem::Type	typst_library::layout::container::BlockElem::<ExternalField>::Type
type	ExternalField	CircleElem::Type	typst_library::visualize::shape::CircleElem::<ExternalField>::Type
type	ExternalField	GridElem::Type	typst_library::layout::grid::GridElem::<ExternalField>::Type
type	ExternalField	MatElem::Type	typst_library::math::matrix::MatElem::<ExternalField>::Type
type	ExternalField	PadElem::Type	typst_library::layout::pad::PadElem::<ExternalField<4>>::Type
type	ExternalField	PadElem::Type	typst_library::layout::pad::PadElem::<ExternalField<5>>::Type
type	ExternalField	PadElem::Type	typst_library::layout::pad::PadElem::<ExternalField<6>>::Type
type	ExternalField	PageElem::Type	typst_library::layout::page::PageElem::<ExternalField<0>>::Type
type	ExternalField	PageElem::Type	typst_library::layout::page::PageElem::<ExternalField<18>>::Type
type	ExternalField	ScaleElem::Type	typst_library::layout::transform::ScaleElem::<ExternalField>::Type
type	ExternalField	SquareElem::Type	typst_library::visualize::shape::SquareElem::<ExternalField>::Type
type	ExternalField	TableElem::Type	typst_library::model::table::TableElem::<ExternalField>::Type
type	ExternalField	TextElem::Type	typst_library::text::TextElem::<ExternalField>::Type
type	Files	WorldFiles::FileId	typst_kit::diagnostics::WorldFiles::FileId
type	Files	WorldFiles::Name	typst_kit::diagnostics::WorldFiles::Name
type	Files	WorldFiles::Source	typst_kit::diagnostics::WorldFiles::Source
type	Flags	FontFlags::Bits	typst_library::text::font::info::FontFlags::Bits
type	FromStr	Color::Err	typst_library::visualize::color::Color::Err
type	FromStr	Decimal::Err	typst_library::foundations::decimal::Decimal::Err
type	FromStr	InternalBitFlags::Err	typst_library::text::font::info::InternalBitFlags::Err
type	FromStr	NumberingPattern::Err	typst_library::model::numbering_::NumberingPattern::Err
type	FromStr	Paper::Err	typst_library::layout::page::Paper::Err
type	FromStr	ProcessColor::Err	typst_library::visualize::color::ProcessColor::Err
type	FromStr	Region::Err	typst_library::text::lang::Region::Err
type	FromStr	VersionBound::Err	typst_syntax::package::VersionBound::Err
type	FromStr	VersionlessPackageSpec::Err	typst_syntax::package::VersionlessPackageSpec::Err
type	FromStr	WritingScript::Err	typst_library::text::lang::WritingScript::Err
type	Get	Axes::Component	typst_library::layout::axes::Axes::Component
type	Get	Corners::Component	typst_library::layout::corners::Corners::Component
type	Get	Point::Component	typst_library::layout::point::Point::Component
type	Get	Sides::Component	typst_library::layout::sides::Sides::Component
type	IntoIterator	AlignedRow::IntoIter	typst_library::math::ir::multiline::AlignedRow::IntoIter
type	IntoIterator	AlignedRow::Item	typst_library::math::ir::multiline::AlignedRow::Item
type	IntoIterator	Args::IntoIter	typst_library::foundations::args::Args::IntoIter
type	IntoIterator	Args::Item	typst_library::foundations::args::Args::Item
type	IntoIterator	Array::IntoIter	typst_library::foundations::array::Array::IntoIter
type	IntoIterator	Array::Item	typst_library::foundations::array::Array::Item
type	IntoIterator	Dict::IntoIter	typst_library::foundations::dict::Dict::IntoIter
