path	probe_id	profiles	runtime_class_by_profile	previous_class	transition	current_language_class	crystalline_owner_file_line	vanilla_source_file_line	owner_prompt	owner_prompt_sha256	consumer_unique	consumer_prompt_hash	language_observable	normative_intent	normative_evidence	causal_hypothesis	refutation	gate_class	universe	canonical_route	cohort_id	historical_cohort_only	measurement_ref
sym.gt.arc	p1322-path-sym.gt.arc	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.arc), repr(sym.gt.arc)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.arc		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.arc
sym.gt.arc.eq	p1322-path-sym.gt.arc.eq	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.arc.eq), repr(sym.gt.arc.eq)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.arc.eq		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.arc.eq
sym.gt.closed	p1322-path-sym.gt.closed	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.closed), repr(sym.gt.closed)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.closed		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.closed
sym.gt.closed.eq	p1322-path-sym.gt.closed.eq	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.closed.eq), repr(sym.gt.closed.eq)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.closed.eq		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.closed.eq
sym.gt.closed.eq.not	p1322-path-sym.gt.closed.eq.not	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.closed.eq.not), repr(sym.gt.closed.eq.not)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.closed.eq.not		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.closed.eq.not
sym.gt.closed.not	p1322-path-sym.gt.closed.not	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.closed.not), repr(sym.gt.closed.not)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.closed.not		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.closed.not
sym.gt.dot	p1322-path-sym.gt.dot	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.dot), repr(sym.gt.dot)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.dot		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.dot
sym.gt.double	p1322-path-sym.gt.double	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.double), repr(sym.gt.double)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.double		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.double
sym.gt.double.nested	p1322-path-sym.gt.double.nested	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.double.nested), repr(sym.gt.double.nested)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.double.nested		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.double.nested
sym.gt.eq	p1322-path-sym.gt.eq	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.eq), repr(sym.gt.eq)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.eq		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.eq
sym.gt.eq.lt	p1322-path-sym.gt.eq.lt	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.eq.lt), repr(sym.gt.eq.lt)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.eq.lt		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.eq.lt
sym.gt.eq.not	p1322-path-sym.gt.eq.not	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.eq.not), repr(sym.gt.eq.not)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.eq.not		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.eq.not
sym.gt.eq.slant	p1322-path-sym.gt.eq.slant	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.eq.slant), repr(sym.gt.eq.slant)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.eq.slant		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.eq.slant
sym.gt.equiv	p1322-path-sym.gt.equiv	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.equiv), repr(sym.gt.equiv)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.equiv		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.equiv
sym.gt.lt	p1322-path-sym.gt.lt	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.lt), repr(sym.gt.lt)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.lt		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.lt
sym.gt.lt.not	p1322-path-sym.gt.lt.not	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.lt.not), repr(sym.gt.lt.not)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.lt.not		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.lt.not
sym.gt.napprox	p1322-path-sym.gt.napprox	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.napprox), repr(sym.gt.napprox)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.napprox		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.napprox
sym.gt.neq	p1322-path-sym.gt.neq	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.neq), repr(sym.gt.neq)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.neq		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.neq
sym.gt.nequiv	p1322-path-sym.gt.nequiv	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	CLOSED_MEASURED_LOOKUP_REPR_ONLY	UNCHANGED_COMPLETE_CHANNELS	CLOSED_MEASURED_LOOKUP_REPR_ONLY	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.gt.nequiv), repr(sym.gt.nequiv)))	Only this frozen path observation measured; L0 ownership is not a full-function parity certificate.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Current complete lookup/type/repr/diagnostic is bilateral; no claim about any unmeasured call.	Same literal source/profile equal complete channels refute the observed divergence; any further causal consumer refutes a claimed complete owner set.	NO_IMPLEMENTATION_AUTHORIZED_AUDIT	principal	sym.gt.nequiv		true	00_nucleo/diagnosticos/p1335-matrix-normal.json#p1322-path-sym.gt.nequiv
