probe_id	path	aliases	profiles	runtime_class_by_profile	language_projection_by_profile	current_language_class	owner_prompt	crystalline_owner_file_line	vanilla_source_file_line	language_observable	causal_hypothesis	refutation	gate_class	universe	cohort_id	measurement_ref
p1334.sqrt	calc.sqrt		default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/calc.md	01_core/src/compiler/stdlib/calc.rs:1		calc.sqrt([x])	sqrt error remains outside the abs contract: type name, primary message and value origin differ.	Same-source complete parity refutes the gap; complete current source and measured carrier/owners may refine it.	ADR0127_INTERNAL_PARITY_L0_FIRST_NO_IMPLEMENTATION_AUTHORIZED	supplement	calc-sqrt-diagnostics	00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.sqrt
p1334.length-em	p1334.length-em		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.length-em
p1334.length-cm	p1334.length-cm		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2cm)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.length-cm
p1334.length-mm	p1334.length-mm		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2mm)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.length-mm
p1334.length-in	p1334.length-in		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2in)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.length-in
p1334.angle-rad	p1334.angle-rad		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2rad)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.angle-rad
p1334.angle-overturn	p1334.angle-overturn		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-810deg)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.angle-overturn
p1334.ratio-unbounded	p1334.ratio-unbounded		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-250%)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.ratio-unbounded
p1334.fraction-literal	p1334.fraction-literal		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2.5fr)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.fraction-literal
p1334.zero-pt	p1334.zero-pt		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(0pt)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-pt
p1334.zero-em	p1334.zero-em		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-0em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-em
p1334.zero-angle	p1334.zero-angle		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-0deg)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-angle
p1334.zero-ratio	p1334.zero-ratio		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-0%)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-ratio
p1334.zero-fraction	p1334.zero-fraction		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-0fr)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-fraction
p1334.positive-all	p1334.positive-all		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				(calc.abs(2pt), calc.abs(2em), calc.abs(810deg), calc.abs(250%), calc.abs(2.5fr))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.positive-all
p1334.zero-abs-component	p1334.zero-abs-component		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(0pt - 3em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-abs-component
p1334.zero-em-component	p1334.zero-em-component		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2pt + 0em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.zero-em-component
p1334.mixed-pp	p1334.mixed-pp		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(2pt + 3em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-pp
p1334.mixed-nn	p1334.mixed-nn		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2pt - 3em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-nn
p1334.mixed-pn	p1334.mixed-pn		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(2pt - 3em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-pn
p1334.mixed-np	p1334.mixed-np		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(-2pt + 3em)	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-np
p1334.mixed-alias	p1334.mixed-alias		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let ab=calc.abs; ab(2pt + 3em)}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-alias
p1334.mixed-with	p1334.mixed-with		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let ab=calc.abs.with(2pt + 3em); ab()}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-with
p1334.mixed-with-nested	p1334.mixed-with-nested		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let ab=calc.abs.with(2pt + 3em).with(); ab()}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-with-nested
p1334.mixed-spread-args	p1334.mixed-spread-args		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let aa=arguments(2pt + 3em); calc.abs(..aa)}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-spread-args
p1334.mixed-spread-array	p1334.mixed-spread-array		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				calc.abs(..(2pt + 3em,))	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-spread-array
p1334.mixed-utf8	p1334.mixed-utf8		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let café = 2pt + 3em;  calc.abs(  café )}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.mixed-utf8
p1334.dimensional-alias	p1334.dimensional-alias		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let ab=calc.abs; ab(-2em)}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.dimensional-alias
p1334.dimensional-with	p1334.dimensional-with		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let ab=calc.abs.with(-2rad).with(); ab()}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.dimensional-with
p1334.dimensional-spread	p1334.dimensional-spread		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let aa=arguments(-2.5fr); calc.abs(..aa)}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.dimensional-spread
p1334.warning-mixed	p1334.warning-mixed		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{import std; calc.abs(2pt + 3em)}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.warning-mixed
p1334.warning-success	p1334.warning-success		default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{import std; calc.abs(-2em)}	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.warning-success
p1334.math-dimension-content	p1334.math-dimension-content		default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				$std.calc.abs(-2pt)$	Only this complete bilateral observation/projection is closed; historical expected preservation is independent.	Different same-source complete observation reopens the measured fragment.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1335-sentinels-normal-r3.json#p1334.math-dimension-content
