fixture_id	pair	interval	left	right	eligible	s_i	a_i	d_i	b_i	q_i	status
S23-linear-luma	linear/luma	25	0.26224363062669953	0.29498841932127151	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	26	0.29498841932127151	0.33035144842402048	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	27	0.33035144842402048	0.36843341948910746	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	28	0.36843341948910746	0.40933503407069255	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	29	0.40933503407069255	0.4531569937229365	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	30	0.4531569937229365	0.5	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	31	0.5	0.5468430062770635	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	32	0.5468430062770635	0.59066496592930751	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	33	0.59066496592930751	0.63156658051089254	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	34	0.63156658051089254	0.66964855157597958	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	35	0.66964855157597958	0.70501158067872849	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	36	0.70501158067872849	0.73775636937330047	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	37	0.73775636937330047	0.76798361921385649	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	38	0.76798361921385649	0.79579403175455643	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	39	0.79579403175455643	0.82128830854956203	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	40	0.82128830854956203	0.84456715115303305	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	41	0.84456715115303305	0.86573126111913001	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	42	0.86573126111913001	0.88488134000201402	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	43	0.88488134000201402	0.90211808935584548	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	44	0.90211808935584548	0.91754221073478548	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	45	0.91754221073478548	0.93125440569299456	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	46	0.93125440569299456	0.94335537578463302	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	47	0.94335537578463302	0.95394582256386151	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	48	0.95394582256386151	0.96312644758484101	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	49	0.96312644758484101	0.97099795240173203	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	50	0.97099795240173203	0.97766103856869524	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	51	0.97766103856869524	0.98321640763989127	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	52	0.98321640763989127	0.98776476116948075	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	53	0.98776476116948075	0.99140680071162435	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	54	0.99140680071162435	0.99424322782048269	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	55	0.99424322782048269	0.99637474405021653	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	56	0.99637474405021653	0.99790205095498641	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	57	0.99790205095498641	0.99892585008895307	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	58	0.99892585008895307	0.99954684300627705	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	59	0.99954684300627705	0.99986573126111911	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	60	0.99986573126111911	0.99998321640763987	true	1	0	1	0	1	Preserved
S23-linear-luma	linear/luma	61	0.99998321640763987	1	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	0	0	1.678359236010875e-05	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	1	1.678359236010875e-05	0.00013426873888087	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	2	0.00013426873888087	0.00045315699372293648	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	3	0.00045315699372293648	0.00107414991104696	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	4	0.00107414991104696	0.0020979490450135953	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	5	0.0020979490450135953	0.0036252559497834901	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	6	0.0036252559497834901	0.0057567721795172997	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	7	0.0057567721795172997	0.0085931992883757011	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	8	0.0085931992883757011	0.0122352388305193	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	9	0.0122352388305193	0.016783592360108748	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	10	0.016783592360108748	0.02233896143130475	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	11	0.02233896143130475	0.029002047598267949	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	12	0.029002047598267949	0.036873552415158953	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	13	0.036873552415158953	0.046054177436138453	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	14	0.046054177436138453	0.056644624215367	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	15	0.056644624215367	0.068745594307005498	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	16	0.068745594307005498	0.082457789265214493	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	17	0.082457789265214493	0.097881910644154496	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	18	0.097881910644154496	0.115118659997986	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	19	0.115118659997986	0.13426873888086999	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	20	0.13426873888086999	0.15543284884696701	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	21	0.15543284884696701	0.178711691450438	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	22	0.178711691450438	0.20420596824544351	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	23	0.20420596824544351	0.23201638078614351	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	24	0.23201638078614351	0.26224363062669953	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	25	0.26224363062669953	0.29498841932127151	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	26	0.29498841932127151	0.33035144842402048	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	27	0.33035144842402048	0.36843341948910746	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	28	0.36843341948910746	0.40933503407069255	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	29	0.40933503407069255	0.4531569937229365	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	30	0.4531569937229365	0.5	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	31	0.5	0.5468430062770635	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	32	0.5468430062770635	0.59066496592930751	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	33	0.59066496592930751	0.63156658051089254	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	34	0.63156658051089254	0.66964855157597958	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	35	0.66964855157597958	0.70501158067872849	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	36	0.70501158067872849	0.73775636937330047	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	37	0.73775636937330047	0.76798361921385649	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	38	0.76798361921385649	0.79579403175455643	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	39	0.79579403175455643	0.82128830854956203	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	40	0.82128830854956203	0.84456715115303305	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	41	0.84456715115303305	0.86573126111913001	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	42	0.86573126111913001	0.88488134000201402	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	43	0.88488134000201402	0.90211808935584548	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	44	0.90211808935584548	0.91754221073478548	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	45	0.91754221073478548	0.93125440569299456	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	46	0.93125440569299456	0.94335537578463302	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	47	0.94335537578463302	0.95394582256386151	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	48	0.95394582256386151	0.96312644758484101	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	49	0.96312644758484101	0.97099795240173203	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	50	0.97099795240173203	0.97766103856869524	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	51	0.97766103856869524	0.98321640763989127	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	52	0.98321640763989127	0.98776476116948075	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	53	0.98776476116948075	0.99140680071162435	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	54	0.99140680071162435	0.99424322782048269	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	55	0.99424322782048269	0.99637474405021653	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	56	0.99637474405021653	0.99790205095498641	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	57	0.99790205095498641	0.99892585008895307	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	58	0.99892585008895307	0.99954684300627705	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	59	0.99954684300627705	0.99986573126111911	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	60	0.99986573126111911	0.99998321640763987	true	1	0	1	0	1	Preserved
S23-radial-luma	radial/luma	61	0.99998321640763987	1	true	1	0	1	0	1	Preserved
S24-linear-oklch	linear/oklch	0	0	0.0625	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	1	0.0625	0.0625	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	2	0.0625	0.125	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	3	0.125	0.125	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	4	0.125	0.1875	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	5	0.1875	0.1875	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	6	0.1875	0.25	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	7	0.25	0.25	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	8	0.25	0.3125	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	9	0.3125	0.3125	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	10	0.3125	0.375	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	11	0.375	0.375	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	12	0.375	0.4375	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	13	0.4375	0.4375	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	14	0.4375	0.5	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	15	0.5	0.5625	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	16	0.5625	0.5625	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	17	0.5625	0.625	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	18	0.625	0.625	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	19	0.625	0.6875	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	20	0.6875	0.6875	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	21	0.6875	0.75	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	22	0.75	0.75	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	23	0.75	0.8125	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	24	0.8125	0.8125	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	25	0.8125	0.875	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	26	0.875	0.875	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	27	0.875	0.9375	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	28	0.9375	0.9375	false	0	0	0	0	0	Preserved
S24-linear-oklch	linear/oklch	29	0.9375	1	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	0	0	0.0625	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	1	0.0625	0.0625	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	2	0.0625	0.125	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	3	0.125	0.125	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	4	0.125	0.1875	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	5	0.1875	0.1875	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	6	0.1875	0.25	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	7	0.25	0.25	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	8	0.25	0.3125	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	9	0.3125	0.3125	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	10	0.3125	0.375	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	11	0.375	0.375	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	12	0.375	0.4375	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	13	0.4375	0.4375	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	14	0.4375	0.5	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	15	0.5	0.5625	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	16	0.5625	0.5625	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	17	0.5625	0.625	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	18	0.625	0.625	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	19	0.625	0.6875	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	20	0.6875	0.6875	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	21	0.6875	0.75	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	22	0.75	0.75	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	23	0.75	0.8125	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	24	0.8125	0.8125	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	25	0.8125	0.875	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	26	0.875	0.875	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	27	0.875	0.9375	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	28	0.9375	0.9375	false	0	0	0	0	0	Preserved
S24-radial-oklch	radial/oklch	29	0.9375	1	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	0	0	0.0625	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	1	0.0625	0.0625	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	2	0.0625	0.125	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	3	0.125	0.125	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	4	0.125	0.1875	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	5	0.1875	0.1875	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	6	0.1875	0.25	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	7	0.25	0.25	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	8	0.25	0.3125	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	9	0.3125	0.3125	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	10	0.3125	0.375	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	11	0.375	0.375	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	12	0.375	0.4375	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	13	0.4375	0.4375	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	14	0.4375	0.5	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	15	0.5	0.5625	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	16	0.5625	0.5625	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	17	0.5625	0.625	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	18	0.625	0.625	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	19	0.625	0.6875	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	20	0.6875	0.6875	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	21	0.6875	0.75	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	22	0.75	0.75	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	23	0.75	0.8125	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	24	0.8125	0.8125	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	25	0.8125	0.875	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	26	0.875	0.875	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	27	0.875	0.9375	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	28	0.9375	0.9375	false	0	0	0	0	0	Preserved
S24-linear-hsl	linear/hsl	29	0.9375	1	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	0	0	0.0625	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	1	0.0625	0.0625	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	2	0.0625	0.125	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	3	0.125	0.125	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	4	0.125	0.1875	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	5	0.1875	0.1875	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	6	0.1875	0.25	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	7	0.25	0.25	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	8	0.25	0.3125	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	9	0.3125	0.3125	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	10	0.3125	0.375	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	11	0.375	0.375	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	12	0.375	0.4375	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	13	0.4375	0.4375	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	14	0.4375	0.5	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	15	0.5	0.5625	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	16	0.5625	0.5625	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	17	0.5625	0.625	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	18	0.625	0.625	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	19	0.625	0.6875	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	20	0.6875	0.6875	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	21	0.6875	0.75	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	22	0.75	0.75	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	23	0.75	0.8125	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	24	0.8125	0.8125	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	25	0.8125	0.875	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	26	0.875	0.875	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	27	0.875	0.9375	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	28	0.9375	0.9375	false	0	0	0	0	0	Preserved
S24-radial-hsl	radial/hsl	29	0.9375	1	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	0	0	0.0625	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	1	0.0625	0.0625	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	2	0.0625	0.125	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	3	0.125	0.125	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	4	0.125	0.1875	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	5	0.1875	0.1875	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	6	0.1875	0.25	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	7	0.25	0.25	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	8	0.25	0.3125	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	9	0.3125	0.3125	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	10	0.3125	0.375	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	11	0.375	0.375	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	12	0.375	0.4375	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	13	0.4375	0.4375	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	14	0.4375	0.5	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	15	0.5	0.5625	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	16	0.5625	0.5625	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	17	0.5625	0.625	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	18	0.625	0.625	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	19	0.625	0.6875	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	20	0.6875	0.6875	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	21	0.6875	0.75	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	22	0.75	0.75	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	23	0.75	0.8125	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	24	0.8125	0.8125	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	25	0.8125	0.875	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	26	0.875	0.875	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	27	0.875	0.9375	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	28	0.9375	0.9375	false	0	0	0	0	0	Preserved
S24-linear-hsv	linear/hsv	29	0.9375	1	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	0	0	0.0625	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	1	0.0625	0.0625	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	2	0.0625	0.125	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	3	0.125	0.125	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	4	0.125	0.1875	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	5	0.1875	0.1875	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	6	0.1875	0.25	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	7	0.25	0.25	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	8	0.25	0.3125	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	9	0.3125	0.3125	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	10	0.3125	0.375	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	11	0.375	0.375	false	0	0	0	0	0	Preserved
S24-radial-hsv	radial/hsv	12	0.375	0.4375	false	0	0	0	0	0	Preserved
