id	universe	path_or_case	classification	owner_candidate	status	evidence	note
surface:sym.errorbar	surface-wide-provisional	sym.errorbar	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.euro	surface-wide-provisional	sym.euro	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.excl	surface-wide-provisional	sym.excl	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.fence	surface-wide-provisional	sym.fence	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.flat	surface-wide-provisional	sym.flat	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.floral	surface-wide-provisional	sym.floral	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.forces	surface-wide-provisional	sym.forces	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.frown	surface-wide-provisional	sym.frown	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gender	surface-wide-provisional	sym.gender	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gender.female	surface-wide-provisional	sym.gender.female	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gender.intersex	surface-wide-provisional	sym.gender.intersex	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gender.male	surface-wide-provisional	sym.gender.male	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gender.neuter	surface-wide-provisional	sym.gender.neuter	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gender.trans	surface-wide-provisional	sym.gender.trans	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gimel	surface-wide-provisional	sym.gimel	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.gradient	surface-wide-provisional	sym.gradient	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.grave	surface-wide-provisional	sym.grave	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.guarani	surface-wide-provisional	sym.guarani	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.harpoon	surface-wide-provisional	sym.harpoon	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.harpoons	surface-wide-provisional	sym.harpoons	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.hash	surface-wide-provisional	sym.hash	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.hat	surface-wide-provisional	sym.hat	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.hexa	surface-wide-provisional	sym.hexa	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.hourglass	surface-wide-provisional	sym.hourglass	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.hryvnia	surface-wide-provisional	sym.hryvnia	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.hyph	surface-wide-provisional	sym.hyph	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.image	surface-wide-provisional	sym.image	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.interleave	surface-wide-provisional	sym.interleave	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.interrobang	surface-wide-provisional	sym.interrobang	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.jupiter	surface-wide-provisional	sym.jupiter	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.kip	surface-wide-provisional	sym.kip	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.laplace	surface-wide-provisional	sym.laplace	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.lari	surface-wide-provisional	sym.lari	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.lat	surface-wide-provisional	sym.lat	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.lira	surface-wide-provisional	sym.lira	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.lozenge	surface-wide-provisional	sym.lozenge	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.lrm	surface-wide-provisional	sym.lrm	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.macron	surface-wide-provisional	sym.macron	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.maltese	surface-wide-provisional	sym.maltese	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.manat	surface-wide-provisional	sym.manat	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.mapsfrom	surface-wide-provisional	sym.mapsfrom	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.mapsto	surface-wide-provisional	sym.mapsto	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.mars	surface-wide-provisional	sym.mars	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.mercury	surface-wide-provisional	sym.mercury	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.miny	surface-wide-provisional	sym.miny	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.models	surface-wide-provisional	sym.models	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.multimap	surface-wide-provisional	sym.multimap	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.mustache	surface-wide-provisional	sym.mustache	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.nabla	surface-wide-provisional	sym.nabla	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.naira	surface-wide-provisional	sym.naira	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.natural	surface-wide-provisional	sym.natural	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.neptune	surface-wide-provisional	sym.neptune	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.note	surface-wide-provisional	sym.note	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.nothing	surface-wide-provisional	sym.nothing	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.numero	surface-wide-provisional	sym.numero	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.omicron	surface-wide-provisional	sym.omicron	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.original	surface-wide-provisional	sym.original	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.parallel	surface-wide-provisional	sym.parallel	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.parallelogram	surface-wide-provisional	sym.parallelogram	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.paren	surface-wide-provisional	sym.paren	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.partial	surface-wide-provisional	sym.partial	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.pataca	surface-wide-provisional	sym.pataca	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.pee	surface-wide-provisional	sym.pee	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.penta	surface-wide-provisional	sym.penta	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.percent	surface-wide-provisional	sym.percent	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.permille	surface-wide-provisional	sym.permille	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.permyriad	surface-wide-provisional	sym.permyriad	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.perp	surface-wide-provisional	sym.perp	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.peso	surface-wide-provisional	sym.peso	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.pilcrow	surface-wide-provisional	sym.pilcrow	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.pound	surface-wide-provisional	sym.pound	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.power	surface-wide-provisional	sym.power	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.prec	surface-wide-provisional	sym.prec	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.prime	surface-wide-provisional	sym.prime	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.qed	surface-wide-provisional	sym.qed	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.quest	surface-wide-provisional	sym.quest	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.quote	surface-wide-provisional	sym.quote	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
surface:sym.ratio	surface-wide-provisional	sym.ratio	MISSING_MEMBER	owner for stdlib `sym`	HARNESS_LIMITATION	p1210-superficie-publica.json	vanilla side inherited from P1140.26; requires fresh vanilla enumerator
