path	probe_id	profiles	runtime_class_by_profile	previous_class	transition	current_language_class	crystalline_owner_file_line	vanilla_source_file_line	owner_prompt	owner_prompt_sha256	owner_prompt_hash_declared	consumer_unique	consumer_prompt_hash	language_observable	normative_intent	normative_evidence	causal_hypothesis	refutation	gate_class	recommended_action	universe	canonical_route	cohort_id	measurement_ref
sym.trademark	p1309-path-sym.trademark	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.trademark), repr(sym.trademark)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.trademark]
sym.triangle	p1309-path-sym.triangle	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.triangle), repr(sym.triangle)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.triangle]
sym.underscore	p1309-path-sym.underscore	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.underscore), repr(sym.underscore)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.underscore]
sym.union	p1309-path-sym.union	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.union), repr(sym.union)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.union]
sym.upsilon	p1309-path-sym.upsilon	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.upsilon), repr(sym.upsilon)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.upsilon]
sym.uranus	p1309-path-sym.uranus	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.uranus), repr(sym.uranus)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.uranus]
sym.venus	p1309-path-sym.venus	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.venus), repr(sym.venus)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.venus]
sym.without	p1309-path-sym.without	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.without), repr(sym.without)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.without]
sym.wj	p1309-path-sym.wj	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.wj), repr(sym.wj)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.wj]
sym.won	p1309-path-sym.won	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.won), repr(sym.won)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.won]
sym.wreath	p1309-path-sym.wreath	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.wreath), repr(sym.wreath)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.wreath]
sym.xi	p1309-path-sym.xi	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.xi), repr(sym.xi)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.xi]
sym.xor	p1309-path-sym.xor	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.xor), repr(sym.xor)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.xor]
sym.yen	p1309-path-sym.yen	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.yen), repr(sym.yen)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.yen]
sym.yuan	p1309-path-sym.yuan	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.yuan), repr(sym.yuan)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.yuan]
sym.zero	p1309-path-sym.zero	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.zero), repr(sym.zero)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.zero]
sym.zeta	p1309-path-sym.zeta	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.zeta), repr(sym.zeta)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.zeta]
sym.zwj	p1309-path-sym.zwj	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.zwj), repr(sym.zwj)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.zwj]
sym.zwnj	p1309-path-sym.zwnj	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.zwnj), repr(sym.zwnj)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.zwnj]
sym.zws	p1309-path-sym.zws	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	NOT_IN_HISTORICAL_LEDGER	ADDED_FRESH	CLOSED_CONFIRMED	01_core/src/compiler/stdlib/sym.rs:638	lab/typst-original/crates/typst-library/src/lib.rs:374	00_nucleo/prompts/compiler/stdlib/sym.md	42a2127215e9a37d69c90695e1be66a61320fa086ffd36b51a1ac3441c816f3d	9bfa8e7f	01_core/src/compiler/stdlib/sym.rs	a4e31465	repr((type(sym.zws), repr(sym.zws)))	Binding and behavior are distinct. A matching identity probe does not certify unmeasured calls.	00_nucleo/prompts/compiler/stdlib/sym.md:1	Pinned symbol catalog binding.	Same source/profile reproduces different classification or cited source establishes a different causal owner. No closure beyond this observable.	ADR0127_INTERNAL_PARITY_L0_FIRST_REVALIDATE	Preserve the measured result; no product edit in P1309.	principal_catalog			00_nucleo/diagnosticos/p1309-matrix-normal.json#results[id=p1309-path-sym.zws]
